IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,HUN,Hungary,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,424.1,,,,,,424.1,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,COG,Congo,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,43316,,,,,,"43,316",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,43317,,,,,,"43,317",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,43610,,,,,,"43,610",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,43677,,,,,,"43,677",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,MNE,Montenegro,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,43.38,,,,,,43.38,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,MLI,Mali,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,432329,,,,,,"432,329",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,NER,Niger,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,437163,,,,,,"437,163",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,MDG,Madagascar,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,437527,,,,,,"437,527",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,437.7,,,,,,437.7,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,438,,,,,,438,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,438.4,,,,,,438.4,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,UGA,Uganda,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,439537,,,,,,"439,537",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,44421,,,,,,"44,421",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,44838,,,,,,"44,838",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,44845,,,,,,"44,845",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,44.63,,,,,,44.63,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,ALB,Albania,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,441.6,,,,,,441.6,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,CZE,Czechia,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,445.2,,,,,,445.2,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,45.51,,,,,,45.51,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,454146,,,,,,"454,146",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,455218,,,,,,"455,218",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,SSD,South Sudan,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,456635,,,,,,"456,635",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,457243,,,,,,"457,243",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,AGO,Angola,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,458512,,,,,,"458,512",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,46577,,,,,,"46,577",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,46.15,,,,,,46.15,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,462.2,,,,,,462.2,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,UGA,Uganda,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,464307,,,,,,"464,307",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,47013,,,,,,"47,013",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,MNE,Montenegro,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,47.95,,,,,,47.95,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,472097,,,,,,"472,097",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,TCD,Chad,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,475594,,,,,,"475,594",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,478366,,,,,,"478,366",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,MRT,Mauritania,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,48227,,,,,,"48,227",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,LBR,Liberia,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,48845,,,,,,"48,845",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,LVA,Latvia,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,48.05,,,,,,48.05,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,BHS,Bahamas,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,48.08,,,,,,48.08,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,GRC,Greece,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,48.36,,,,,,48.36,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,URY,Uruguay,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,48.47,,,,,,48.47,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,480.9,,,,,,480.9,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,CHL,Chile,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,484.4,,,,,,484.4,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,SWE,Sweden,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,487.3,,,,,,487.3,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,488.7,,,,,,488.7,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,RWA,Rwanda,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,49042,,,,,,"49,042",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,49998,,,,,,"49,998",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,GRD,Grenada,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,49.69,,,,,,49.69,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,494.9,,,,,,494.9,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,MUS,Mauritius,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,495.9,,,,,,495.9,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,NLD,Netherlands,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,497.6,,,,,,497.6,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,5164,,,,,,"5,164",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,5196,,,,,,"5,196",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,SEAR,South-East Asia,Country,IND,India,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,5313367,,,,,,"5,313,367",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,5398,,,,,,"5,398",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,5418,,,,,,"5,418",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,5571,,,,,,"5,571",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,5589,,,,,,"5,589",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,SEAR,South-East Asia,Country,IND,India,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,5681943,,,,,,"5,681,943",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,5916,,,,,,"5,916",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,ARG,Argentina,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,5989,,,,,,"5,989",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,5998,,,,,,"5,998",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,MLT,Malta,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,5.16,,,,,,5.16,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,SYC,Seychelles,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,5.24,,,,,,5.24,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,5.34,,,,,,5.34,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,ISL,Iceland,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,5.71,,,,,,5.71,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,NER,Niger,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,501753,,,,,,"501,753",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,505.1,,,,,,505.1,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,507.5,,,,,,507.5,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,51036,,,,,,"51,036",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,51.92,,,,,,51.92,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,CZE,Czechia,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,510.4,,,,,,510.4,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,52460,,,,,,"52,460",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,520.4,,,,,,520.4,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,NER,Niger,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,523655,,,,,,"523,655",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,FRA,France,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,523.6,,,,,,523.6,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,ALB,Albania,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,525.1,,,,,,525.1,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,AGO,Angola,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,526269,,,,,,"526,269",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,ERI,Eritrea,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,53200,,,,,,"53,200",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,MRT,Mauritania,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,53713,,,,,,"53,713",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,53.57,,,,,,53.57,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,530.3,,,,,,530.3,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,HUN,Hungary,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,534,,,,,,534,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,ARM,Armenia,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,534.9,,,,,,534.9,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,DEU,Germany,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,536.5,,,,,,536.5,,,EN,2018-08-15T22:00:00.000Z
